claims_text,claims_claimant,claims_claimDate,claims_claimReview_0_publisher_name,claims_claimReview_0_publisher_site,claims_claimReview_0_url,claims_claimReview_0_reviewDate,claims_claimReview_0_textualRating,claims_claimReview_0_languageCode,claims_claimReview_0_title
Chinese police shooting Coronavirus patients in Wuhan,Social media posts,2020-02-14T03:31:39Z,Boom,boomlive.in,https://www.boomlive.in/fake-news/video-shows-chinese-policemen-killing-coronavirus-patients-factcheck-6885,2020-02-14T03:31:39Z,FALSE,en,Video Shows Chinese Policemen Killing Coronavirus Patients ...
"China to euthanise 20,000 novel coronavirus patients",Multiple sources,2020-02-06T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/hoax-report-claims-china-sought-supreme-court-approval-euthanise-20000-coronavirus-patients,2020-02-11T03:35:00Z,FALSE,en,
"Chloroquine has cured 12,552 coronavirus patients in China",Multiple sources,2020-02-21T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/anti-malaria-drug-has-proven-effective-treating-coronavirus-has-not-cured-12552-patients,2020-02-21T18:40:00Z,Misleading,en,
Buckingham Palace has announced that the Queen tested positive for coronavirus,Multiple sources,2020-03-28T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/buckingham-palace-did-not-say-queen-tested-positive-coronavirus,2020-03-31T15:40:00Z,FALSE,en,
Shoppers in China force way into supermarket amid novel coronavirus epidemic,Multiple sources,2020-02-08T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/video-has-circulated-media-reports-least-october-2019-months-novel-coronavirus-outbreak,2020-02-28T03:00:00Z,Misleading,en,
Confirmed coronavirus cases in Calgary and Edmonton,Multiple sources,,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/false-novel-coronavirus-warnings-circulating-alberta,2020-02-05T23:33:00Z,FALSE,en,
"Doctors say 11 million will die in Wuhan, China, due to new coronavirus",Multiple sources,2020-01-24T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/chinese-doctors-have-not-projected-11-million-people-quarantined-wuhan-china-will-die-coronavirus,2020-01-28T07:50:00Z,FALSE,en,
List of food and Australian suburbs contaminated by coronavirus,Multiple sources,2020-01-27T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/china-coronavirus-australian-authorities-refute-hoax-about-contaminated-foods-and-locations,2020-01-31T10:55:00Z,FALSE,en,
"More than 300,000 infected with novel coronavirus in China",Multiple Sources,2020-01-29T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/chinese-authorities-have-not-recorded-300000-confirmed-novel-coronavirus-cases-there-no-precise,2020-02-03T15:30:00Z,FALSE,en,
India has developed treatment for coronavirus.,Facebook pages and users,2020-02-12T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-no-india-has-not-developed-any-treatment-for-coronavirus-1648091-2020-02-19,2020-02-19T00:00:00Z,Mostly false,en,"Fact Check: No, India has not developed any treatment for coronavirus"
Coronavirus is a result of 5G,Multiple sources,2020-03-16T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/experts-dismiss-claims-5g-wireless-technology-created-novel-coronavirus,2020-04-03T14:53:00Z,FALSE,en,
Video of pigs being burnt alive in China to control coronavirus,Facebook users,2020-02-03T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-is-the-chinese-govt-burning-pigs-alive-to-contain-coronavirus-1642960-2020-02-03,2020-02-03T00:00:00Z,Half true,en,Fact Check: Is the Chinese govt burning pigs alive to contain ...
Corona virus video of worm removed from lipq,Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/video-of-parasite-removal-from-a-persons-lip-falsely-linked-with-coronavirus/,2020-01-29T00:00:00Z,FALSE,en,Video of parasite removal from a person's lip falsely linked with ...
Homeopathic drug ‘Arsenicum album 30’ can prevent Coronavirus infection,Ministry of AYUSH,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/no-homeopathic-drug-arsenicum-album-30-cannot-prevent-coronavirus-infection-as-claimed-by-ayush-ministry/,2020-01-31T00:00:00Z,FALSE,en,"No, homeopathic drug 'Arsenicum album 30' cannot prevent ..."
Health ministry notification against coronavirus asks people not to keep throat dry or eat spicy and fried food.,Facebook users,2020-01-28T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-this-viral-advisory-on-coronavirus-has-not-been-issued-by-the-health-ministry-1640988-2020-01-28,2020-01-28T00:00:00Z,Mostly false,en,Fact Check: This viral advisory on coronavirus has not been issued ...
coronavirus cure,Multiple sources,2020-02-11T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/thai-doctors-say-their-treatment-helped-coronavirus-patient-recover-it-was-not-cure,2020-02-18T02:45:00Z,Misleading,en,
"“China is surrounded by American military labs, and there is a U.S. consulate in Wuhan, the staff of which could have delivered the dangerous cargo to the PRC.”",Igor Nikulin,2020-01-28T00:00:00Z,POLYGRAPH.info,polygraph.info,https://www.polygraph.info/a/russia-coronavirus-conspiracy-fact-check/30402622.html,2020-01-28T00:00:00Z,Misleading,en,Russian Media Spew US Coronavirus Conspiracies for Domestic ...
Italians are throwing their money on the streets as it is useless to them now,Social media users,2020-03-31T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-viral-post-saying-italians-are-throwing-their-money-on-the-streets-is-false-1661898-2020-03-31,2020-03-31T00:00:00Z,FALSE,en,Fact Check: Viral post saying Italians are throwing their money on ...
Health ministry public notice on coronavirus,,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/fake-ministry-of-health-advisory-about-coronavirus-viral-on-social-media/,2020-01-29T00:00:00Z,Hard to Categorise,en,Fake Ministry of Health 'advisory' about Coronavirus viral on social ...
Social media users are questioning the origins of the 2019 Novel Coronavirus as it continues to spread after discovering that some Dettol cleaning products “kill” the human coronavirus.,I can't adult today,2020-02-02T00:00:00Z,Australian Associated Press,aap.com.au,https://www.aap.com.au/dettol-effective-against-known-strains-not-2019-novel-coronavirus/,2020-02-05T00:00:00Z,"Based on the evidence, AAP FactCheck found the Facebook post to be a mixture of true and false information. Coronavirus, which was first identified in the mid-1960s, is an umbrella term used to describe different strains of the illness ranging from the common cold to SARS coronavirus and MERS coronavirus and also the 2019 Novel Coronavirus. The Dettol Surface Cleanser, which lists Human Coronavirus as a microbe the product is able to eliminate, is produced by Dettol UK. The company says they have not tested their products on the 2019 Novel Coronavirus and there is no evidence at this stage they would be able to kill the new strain.",en,"Dettol effective against known strains, not 2019 Novel Coronavirus"
"Coronavirus killed 1,12,000 people and infected 28 lakh in China.",Facebook user “Eli Winterson” and others,2020-01-24T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-bloated-casualty-figures-linked-to-coronavirus-leave-netizens-in-panic-1643257-2020-02-04,2020-02-04T00:00:00Z,Mostly false,en,Fact Check: Bloated casualty figures linked to coronavirus leave ...
"As cases of the 2019 Novel Coronavirus continue to climb, information on the number of people infected and the World Health Organisation’s (WHO) response to the outbreak continues to spread on social media.",unknown,2020-01-31T00:00:00Z,Australian Associated Press,aap.com.au,https://www.aap.com.au/the-who-has-not-labelled-coronavirus-a-plague-and-the-virus-has-not-killed-75000-people/,2020-02-04T00:00:00Z,"Based on the evidence, AAP FactCheck found the Instagram post to be false. While the WHO has declared the 2019 coronavirus outbreak as a Public Health Emergency of International Concern, it has not deemed the outbreak as a “plague”. Also the number of infections and deaths globally are far below the numbers claimed in the post. Although the Instagram user labelled the claim in their first upload with “cap”, potentially indicating the post was false, many users appear unaware the post contains false information.",en,The WHO has not labelled coronavirus a plague and the virus has ...
Weed kills coronavirus,Vivek Agnihotri,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/cannabis-kills-coronavirus-vivek-agnihotri-shares-scientific-misinformation-via-meme/,2020-02-08T00:00:00Z,FALSE,en,Cannabis kills coronavirus? Vivek Agnihotri shares scientific misinformation via meme
"After the coronavirus outbreak, non-Muslims recite Namaz",Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/a-video-is-viral-with-false-claim-that-non-muslims-are-offering-namaz-for-protection-against-coronavirus/,2020-02-21T00:00:00Z,Hard to Categorise,en,Video viral as non-Muslims offering namaz after coronavirus ...
18 nations including USA and UK want PM Modi to lead a coronavirus task force,Maharashtra BJP General Secretary Atul Bhatkhalkar,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/no-us-and-uk-have-not-selected-pm-modi-to-lead-a-coronavirus-task-force/,2020-04-02T00:00:00Z,FALSE,en,"No, US and UK have not selected PM Modi to lead a coronavirus ..."
A video shows people in China tearing down a 5G tower in an attempt to stop the spread of COVID-19 coronavirus disease.,Multiple Sources,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/5g-tower-torn-down-china-covid/,2020-04-02T11:22:00Z,Miscaptioned,en,Was a 5G Tower Torn Down in China To Stop COVID-19?
U.S. President Donald Trump golfed several times and held a number of rallies after learning about the threat of the coronavirus.,,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/trump-golf-rallies-coronavirus/,2020-04-01T13:24:00Z,TRUE,en,"Did Trump Golf, Hold Rallies After Learning About COVID-19 Threat?"
UV rays and sunlight can kill coronavirus.,Facebook users,2020-03-13T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/uv-rays-sunlight-kill-novel-coronavirus-uvc-sun-covid19-1661834-2020-03-31,2020-03-31T00:00:00Z,Mostly false,en,Fact Check: Can UV rays from sunlight kill coronavirus?
WHO advisory asks people not to consume bakery items as they get contaminated by coronavirus easily.,Social media users.,2020-03-28T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/who-never-asked-people-avoid-bakery-items-due-to-coronavirus-1661076-2020-03-29,2020-03-29T00:00:00Z,Mostly false,en,Fact Check: WHO never asked people to avoid bakery items due to ...
Bill Gates wrote a letter where he says coronavirus has a “spiritual purpose” and is “a great corrector”.,Facebook users,2020-03-30T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/did-bill-gates-coronavirus-great-corrector-truth-covid19-1662280-2020-04-01,2020-04-01T00:00:00Z,FALSE,en,Fact Check: Did Bill Gates call coronavirus 'a great corrector'?
A Facebook post claims there is a link between New Zealand’s four-week coronavirus lockdown and the installation of 5G towers.,A Facebook user,2020-03-30T00:00:00Z,Australian Associated Press,aap.com.au,https://www.aap.com.au/crossed-wires-over-nz-coronavirus-lockdown-and-5g-rollout-link/,2020-04-03T00:00:00Z,False - The claims made in the content are factually inaccurate.,en,There is no link between NZ's coronavirus lockdown and 5G rollout
"Pope Francis kissed the feet of “black people"" and asked forgiveness during novel coronavirus scare.",Facebook users,2020-04-02T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/viral-video-pope-francis-kissing-feet-people-relation-coronavirus-1662655-2020-04-02,2020-04-02T00:00:00Z,Mostly false,en,Fact Check: Viral video of Pope kissing feet of people has no ...
Muslims licking plates and spoons to spread coronavirus,Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/old-unrelated-video-shared-as-muslims-licking-utensils-to-spread-coronavirus-infection/,2020-03-30T00:00:00Z,FALSE,en,"Old, unrelated video shared as Muslims licking utensils to spread ..."
"The Coronavirus Aid, Relief, and Economic Security (CARES) Act included a $25 million raise for members of the U.S. House of Representatives.",,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/house-25-million-raise-covid/,2020-03-31T12:10:00Z,FALSE,en,Did the House Give Itself a $25M Raise in Coronavirus Aid Bill?
The president has activated the National Guard.,Donald Trump,2020-03-22T00:00:00Z,The Conversation,theconversation.com,https://theconversation.com/national-guard-joins-the-coronavirus-response-3-questions-answered-134501,2020-03-30T00:00:00Z,Not true.,en,National Guard joins the coronavirus response – 3 questions ...
People mass sneezing in Nizamuddin to spread coronavirus,Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/video-of-sufi-ritual-falsely-viral-as-mass-sneezing-in-nizamuddin-mosque-to-spread-coronavirus-infection/,2020-04-01T00:00:00Z,FALSE,en,Video of Sufi ritual falsely viral as mass sneezing in Nizamuddin ...
Netflix show ‘My Secret Terrius’ predicted the Coronavirus pandemic in 2018.,Twitter posts,2020-03-29T05:17:36Z,The Logical Indian,thelogicalindian.com,https://thelogicalindian.com/fact-check/korean-tv-series-prediction-coronavirus-outbreak-covid-19-20359,2020-03-29T05:17:36Z,Misleading,en,Fact Check: Netflix Korean Drama Predicted Coronavirus Outbreak ...
Men licked plates to spread the novel Coronavirus,Twitter posts,2020-04-02T11:07:32Z,The Logical Indian,thelogicalindian.com,https://thelogicalindian.com/fact-check/muslim-lick-plates-coronavirus-covid-19-pandemic-20429,2020-04-02T11:07:32Z,Misleading,en,Fact Check: Fake Videos Shared To Defame Muslim Community For ...
"Video of a person who committed suicide after getting infected with coronavirus in New York, USA",Vikas Bhadauria,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/old-unrelated-video-of-a-woman-committing-suicide-shared-as-a-person-committed-suicide-in-newyork-after-getting-infected-with-coronavirus/,2020-03-29T00:00:00Z,FALSE,en,Video from 2015 shared as woman commits suicide in US due to ...
50 foreign nationals from Iran and Italy came to a mosque in Patna's Kurji,"News 24 India, Manoj Kumar Singh",2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/were-50-foreigners-from-itlay-iran-and-china-hiding-in-mosque-due-to-corona-virus-detained-in-bihar-kurji/,2020-03-28T00:00:00Z,FALSE,en,"No, foreign nationals from Italy, Iran weren't hiding in Patna mosque ..."
Video of a mass prayer offered in Italy in the light of coronavirus outbreak in the country,social media users,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/old-video-from-peru-falsely-shared-as-mass-prayers-offered-in-italy-in-light-of-coronavirus-pandemic/,2020-03-31T00:00:00Z,FALSE,en,Old video from Peru falsely shared as mass prayers offered in Italy in ...
People in Italy threw their wealth on the streets,Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/coronavirus-old-photos-of-bank-robbery-in-venezuela-shared-as-italians-discard-wealth-on-streets/,2020-04-01T00:00:00Z,FALSE,en,Coronavirus: Old photos of bank robbery in Venezuela shared as ...
